roll,die1,die2,croupier
6446,1,5,Carey
6447,4,6,Carey
6448,4,4,Carey
6449,3,3,Carey
6450,2,1,Carey
6451,5,2,Carey
6452,3,6,Carey
6453,2,5,Carey
6454,6,1,Carey
6455,3,5,Carey
6456,6,5,Carey
6457,4,5,Carey
6458,4,2,Carey
6459,2,4,Carey
6460,5,1,Carey
6461,6,6,Carey
6462,6,1,Carey
6463,1,1,Carey
6464,2,1,Carey
6465,3,2,Carey
6466,5,5,Carey
6467,4,4,Carey
6468,2,4,Carey
6469,1,1,Carey
6470,1,2,Carey
6471,2,2,Carey
6472,4,2,Carey
6473,6,4,Carey
6474,2,6,Carey
6475,3,2,Carey
6476,2,2,Carey
6477,1,6,Carey
6478,5,1,Carey
6479,4,1,Carey
6480,1,6,Carey
6481,4,2,Carey
6482,2,3,Carey
6483,2,1,Carey
6484,4,5,Carey
6485,1,2,Carey
6486,5,1,Carey
6487,5,3,Carey
6488,5,1,Carey
6489,2,1,Carey
6490,4,5,Carey
6491,3,2,Carey
6492,3,2,Carey
6493,3,5,Carey
6494,2,6,Carey
6495,4,3,Carey
6496,6,1,Carey
6497,5,4,Carey
6498,5,1,Carey
6499,2,3,Carey
6500,2,1,Carey
6501,4,3,Kris
6502,1,5,Kris
6503,5,4,Kris
6504,2,6,Kris
6505,1,5,Kris
6506,2,6,Kris
6507,1,5,Kris
6508,5,1,Kris
6509,1,2,Kris
6510,6,5,Kris
6511,3,6,Kris
6512,2,3,Kris
6513,5,2,Kris
6514,6,3,Kris
6515,2,3,Kris
6516,3,3,Kris
6517,5,4,Kris
6518,6,6,Kris
6519,2,3,Kris
6520,1,3,Kris
6521,6,1,Kris
6522,6,4,Kris
6523,3,2,Kris
6524,2,2,Kris
6525,2,1,Kris
6526,6,5,Kris
6527,4,3,Kris
6528,2,3,Kris
6529,2,1,Kris
6530,1,5,Kris
6531,2,5,Kris
6532,5,3,Kris
6533,4,2,Kris
6534,2,5,Kris
6535,6,4,Kris
6536,6,5,Kris
6537,1,4,Kris
6538,6,5,Kris
6539,6,2,Kris
6540,5,4,Kris
6541,6,1,Kris
6542,5,2,Kris
6543,2,2,Kris
6544,1,3,Kris
6545,1,2,Kris
6546,4,2,Kris
6547,2,2,Kris
6548,1,6,Kris
6549,4,3,Kris
6550,6,1,Kris
6551,1,1,Kris
6552,6,6,Kris
6553,6,5,Kris
6554,2,6,Kris
6555,3,4,Kris
6556,1,1,Kris
6557,6,4,Kris
6558,4,4,Kris
6559,2,1,Kris
6560,5,5,Kris
6561,6,2,Kris
6562,2,5,Kris
6563,4,4,Kris
6564,4,4,Kris
6565,1,2,Kris
6566,4,3,Kris
6567,5,1,Kris
6568,4,6,Kris
6569,6,6,Kris
6570,5,2,Kris
6571,1,1,Kris
6572,1,4,Kris
6573,2,1,Kris
6574,2,4,Kris
6575,5,5,Kris
6576,6,3,Kris
6577,6,3,Kris
6578,5,5,Kris
6579,4,5,Kris
6580,4,5,Kris
6581,3,6,Kris
6582,2,2,Kris
6583,5,5,Kris
6584,5,5,Kris
6585,6,2,Kris
6586,5,3,Kris
6587,5,6,Kris
6588,2,6,Kris
6589,2,5,Kris
6590,1,2,Kris
6591,5,2,Kris
6592,3,2,Kris
6593,4,2,Kris
6594,4,5,Kris
6595,6,3,Kris
6596,2,2,Kris
6597,6,5,Kris
6598,1,2,Kris
6599,5,6,Kris
6600,1,6,Kris
6601,3,2,Carey
6602,1,3,Carey
6603,4,6,Carey
6604,4,3,Carey
6605,2,1,Carey
6606,1,2,Carey
6607,6,1,Carey
6608,3,5,Carey
6609,5,6,Carey
6610,3,6,Carey
6611,2,5,Carey
6612,6,2,Carey
6613,3,1,Carey
6614,1,6,Carey
6615,5,2,Carey
6616,2,4,Carey
6617,1,4,Carey
6618,6,3,Carey
6619,2,3,Carey
6620,4,1,Carey
6621,2,2,Carey
6622,5,3,Carey
6623,5,3,Carey
6624,2,6,Carey
6625,4,5,Carey
6626,5,1,Carey
6627,3,6,Carey
6628,2,5,Carey
6629,3,2,Carey
6630,6,4,Carey
6631,4,1,Carey
6632,3,5,Carey
6633,4,6,Carey
6634,3,2,Carey
6635,5,1,Carey
6636,3,2,Carey
6637,5,6,Carey
6638,1,1,Carey
6639,1,2,Carey
6640,1,1,Carey
6641,4,1,Carey
6642,6,2,Carey
6643,3,3,Carey
6644,6,4,Carey
6645,3,4,Carey
6646,2,5,Carey
6647,5,4,Carey
6648,2,4,Carey
6649,4,1,Carey
6650,6,5,Carey
6651,5,5,Carey
6652,5,4,Carey
6653,3,4,Carey
6654,3,4,Carey
6655,1,2,Carey
6656,1,1,Carey
6657,3,5,Carey
6658,3,2,Carey
6659,1,2,Carey
6660,3,5,Carey
6661,2,4,Carey
6662,1,2,Carey
6663,4,5,Carey
6664,1,4,Carey
6665,1,4,Carey
6666,6,6,Carey
6667,4,4,Carey
6668,6,5,Carey
6669,1,6,Carey
6670,3,6,Carey
6671,2,4,Carey
6672,1,2,Carey
6673,2,6,Carey
6674,6,1,Carey
6675,2,6,Carey
6676,6,3,Carey
6677,4,4,Carey
6678,1,5,Carey
6679,2,1,Carey
6680,1,5,Carey
6681,6,6,Carey
6682,3,6,Carey
6683,6,3,Carey
6684,6,2,Carey
6685,2,4,Carey
6686,2,5,Carey
6687,2,3,Carey
6688,5,3,Carey
6689,1,2,Carey
6690,4,2,Carey
6691,1,2,Carey
6692,5,6,Carey
6693,6,1,Carey
6694,6,5,Carey
6695,1,5,Carey
6696,3,3,Carey
6697,6,6,Carey
6698,3,4,Carey
6699,5,2,Carey
6700,6,6,Carey
6701,1,4,Kris
6702,3,2,Kris
6703,3,4,Kris
6704,4,3,Kris
6705,5,1,Kris
6706,4,5,Kris
6707,5,6,Kris
6708,4,5,Kris
6709,5,3,Kris
6710,2,5,Kris
6711,6,4,Kris
6712,5,3,Kris
6713,5,4,Kris
6714,3,2,Kris
6715,2,3,Kris
6716,2,2,Kris
6717,2,1,Kris
6718,3,6,Kris
6719,5,5,Kris
6720,2,2,Kris
6721,3,4,Kris
6722,1,4,Kris
6723,6,5,Kris
6724,4,3,Kris
6725,1,5,Kris
6726,3,6,Kris
6727,1,5,Kris
6728,4,3,Kris
6729,4,1,Kris
6730,5,5,Kris
6731,3,1,Kris
6732,5,5,Kris
6733,3,5,Kris
6734,1,2,Kris
6735,4,4,Kris
6736,5,5,Kris
6737,5,6,Kris
6738,3,6,Kris
6739,1,6,Kris
6740,5,5,Kris
6741,4,4,Kris
6742,3,2,Kris
6743,4,1,Kris
6744,4,5,Kris
6745,3,4,Kris
6746,6,1,Kris
6747,1,6,Kris
6748,4,6,Kris
6749,6,4,Kris
6750,3,3,Kris
6751,6,5,Kris
6752,3,4,Kris
6753,2,3,Kris
6754,6,6,Kris
6755,2,4,Kris
6756,5,2,Kris
6757,3,2,Kris
6758,3,2,Kris
6759,5,1,Kris
6760,6,2,Kris
6761,4,5,Kris
6762,6,6,Kris
6763,4,6,Kris
6764,5,5,Kris
6765,5,5,Kris
6766,1,5,Kris
6767,4,2,Kris
6768,4,5,Kris
6769,2,5,Kris
6770,4,1,Kris
6771,5,2,Kris
6772,1,3,Kris
6773,4,2,Kris
6774,5,1,Kris
6775,2,2,Kris
6776,1,4,Kris
6777,2,5,Kris
6778,5,5,Kris
6779,2,2,Kris
6780,5,3,Kris
6781,3,3,Kris
6782,2,4,Kris
6783,2,3,Kris
6784,3,1,Kris
6785,6,6,Kris
6786,1,4,Kris
6787,5,1,Kris
6788,1,2,Kris
6789,1,6,Kris
6790,6,6,Kris
6791,1,4,Kris
6792,2,6,Kris
6793,6,4,Kris
6794,1,6,Kris
6795,5,5,Kris
6796,1,3,Kris
6797,1,2,Kris
6798,1,5,Kris
6799,5,2,Kris
6800,2,4,Kris
6801,3,4,Carey
6802,4,6,Carey
6803,6,1,Carey
6804,5,5,Carey
6805,4,3,Carey
6806,5,1,Carey
6807,3,4,Carey
6808,2,2,Carey
6809,4,2,Carey
6810,3,1,Carey
6811,4,1,Carey
6812,3,3,Carey
6813,1,5,Carey
6814,1,3,Carey
6815,5,3,Carey
6816,4,5,Carey
6817,5,6,Carey
6818,3,1,Carey
6819,4,5,Carey
6820,1,4,Carey
6821,1,4,Carey
6822,4,1,Carey
6823,1,4,Carey
6824,6,6,Carey
6825,1,3,Carey
6826,3,1,Carey
6827,3,2,Carey
6828,3,4,Carey
6829,4,4,Carey
6830,6,6,Carey
6831,6,4,Carey
6832,2,3,Carey
6833,4,4,Carey
6834,1,1,Carey
6835,6,2,Carey
6836,6,4,Carey
6837,1,2,Carey
6838,6,3,Carey
6839,2,2,Carey
6840,5,5,Carey
6841,3,4,Carey
6842,3,3,Carey
6843,2,4,Carey
6844,1,5,Carey
6845,1,3,Carey
6846,3,4,Carey
6847,2,1,Carey
6848,1,5,Carey
6849,5,6,Carey
6850,4,2,Carey
6851,6,4,Carey
6852,5,4,Carey
6853,6,6,Carey
6854,5,2,Carey
6855,6,6,Carey
6856,6,5,Carey
6857,1,2,Carey
6858,2,6,Carey
6859,2,2,Carey
6860,2,2,Carey
6861,5,4,Carey
6862,3,2,Carey
6863,2,6,Carey
6864,3,2,Carey
6865,3,4,Carey
6866,3,4,Carey
6867,1,5,Carey
6868,4,4,Carey
6869,4,6,Carey
6870,5,6,Carey
6871,3,5,Carey
6872,1,5,Carey
6873,6,5,Carey
6874,5,1,Carey
6875,3,1,Carey
6876,2,2,Carey
6877,6,6,Carey
6878,6,5,Carey
6879,5,4,Carey
6880,6,3,Carey
6881,5,5,Carey
6882,5,3,Carey
6883,1,5,Carey
6884,3,4,Carey
6885,3,2,Carey
6886,6,1,Carey
6887,5,6,Carey
6888,5,6,Carey
6889,4,4,Carey
6890,6,2,Carey
6891,6,3,Carey
6892,1,6,Carey
6893,2,4,Carey
6894,5,2,Carey
6895,4,1,Carey
6896,5,1,Carey
6897,3,2,Carey
6898,3,5,Carey
6899,4,2,Carey
6900,1,1,Carey
6901,4,3,Kris
6902,5,3,Kris
6903,5,2,Kris
6904,4,4,Kris
6905,5,1,Kris
6906,1,1,Kris
6907,4,5,Kris
6908,5,6,Kris
6909,5,4,Kris
6910,6,1,Kris
6911,2,2,Kris
6912,6,2,Kris
6913,6,5,Kris
6914,1,3,Kris
6915,2,6,Kris
6916,6,4,Kris
6917,6,2,Kris
6918,4,6,Kris
6919,3,3,Kris
6920,2,1,Kris
6921,3,6,Kris
6922,5,4,Kris
6923,5,5,Kris
6924,4,5,Kris
6925,5,3,Kris
6926,5,5,Kris
6927,5,2,Kris
6928,4,2,Kris
6929,1,1,Kris
6930,4,4,Kris
6931,4,4,Kris
6932,5,1,Kris
6933,6,2,Kris
6934,3,1,Kris
6935,1,3,Kris
6936,4,6,Kris
6937,2,1,Kris
6938,2,3,Kris
6939,4,1,Kris
6940,3,6,Kris
6941,3,1,Kris
6942,3,3,Kris
6943,4,5,Kris
6944,6,1,Kris
6945,2,6,Kris
6946,3,3,Kris
6947,6,4,Kris
6948,1,2,Kris
6949,1,4,Kris
6950,1,2,Kris
6951,2,1,Kris
6952,3,3,Kris
6953,3,2,Kris
6954,3,3,Kris
6955,3,2,Kris
6956,1,1,Kris
6957,4,4,Kris
6958,1,3,Kris
6959,6,5,Kris
6960,5,2,Kris
6961,1,3,Kris
6962,6,1,Kris
6963,5,4,Kris
6964,1,6,Kris
6965,1,5,Kris
6966,2,5,Kris
6967,2,1,Kris
6968,6,2,Kris
6969,4,4,Kris
6970,5,2,Kris
6971,1,6,Kris
6972,5,5,Kris
6973,5,3,Kris
6974,6,5,Kris
6975,5,2,Kris
6976,2,6,Kris
6977,4,3,Kris
6978,5,4,Kris
6979,6,1,Kris
6980,5,2,Kris
6981,5,2,Kris
6982,4,4,Kris
6983,4,5,Kris
6984,1,1,Kris
6985,2,3,Kris
6986,5,4,Kris
6987,6,2,Kris
6988,4,6,Kris
6989,6,6,Kris
6990,3,2,Kris
6991,5,1,Kris
6992,2,2,Kris
6993,2,1,Kris
6994,5,2,Kris
6995,6,5,Kris
6996,6,6,Kris
6997,4,3,Kris
6998,6,3,Kris
6999,4,5,Kris
7000,3,1,Kris
7001,1,5,Carey
7002,3,1,Carey
7003,6,4,Carey
7004,3,6,Carey
7005,6,6,Carey
7006,1,3,Carey
7007,5,6,Carey
7008,6,6,Carey
7009,4,1,Carey
7010,5,4,Carey
7011,6,4,Carey
7012,6,3,Carey
7013,2,1,Carey
7014,5,1,Carey
7015,4,2,Carey
7016,3,6,Carey
7017,2,1,Carey
7018,6,2,Carey
7019,5,2,Carey
7020,6,6,Carey
7021,3,3,Carey
7022,1,4,Carey
7023,6,1,Carey
7024,5,5,Carey
7025,6,4,Carey
7026,6,2,Carey
7027,3,5,Carey
7028,6,1,Carey
7029,1,5,Carey
7030,3,1,Carey
7031,6,3,Carey
7032,4,6,Carey
7033,1,1,Carey
7034,1,4,Carey
7035,2,6,Carey
7036,5,6,Carey
7037,3,2,Carey
7038,3,6,Carey
7039,4,1,Carey
7040,6,2,Carey
7041,1,2,Carey
7042,1,1,Carey
7043,6,1,Carey
7044,4,3,Carey
7045,3,1,Carey
7046,2,3,Carey
7047,5,1,Carey
7048,3,6,Carey
7049,2,1,Carey
7050,1,4,Carey
7051,5,5,Carey
7052,2,3,Carey
7053,1,6,Carey
7054,4,5,Carey
7055,3,5,Carey
7056,2,5,Carey
7057,5,5,Carey
7058,3,3,Carey
7059,3,5,Carey
7060,4,4,Carey
7061,2,6,Carey
7062,3,4,Carey
7063,1,1,Carey
7064,2,1,Carey
7065,4,2,Carey
7066,5,4,Carey
7067,2,2,Carey
7068,2,4,Carey
7069,2,1,Carey
7070,4,2,Carey
7071,2,1,Carey
7072,2,5,Carey
7073,2,2,Carey
7074,4,1,Carey
7075,2,4,Carey
7076,2,6,Carey
7077,3,2,Carey
7078,2,3,Carey
7079,4,4,Carey
7080,6,2,Carey
7081,2,6,Carey
7082,1,1,Carey
7083,1,3,Carey
7084,4,5,Carey
7085,6,5,Carey
7086,4,3,Carey
7087,3,2,Carey
7088,6,4,Carey
7089,3,2,Carey
7090,4,3,Carey
7091,4,4,Carey
7092,6,5,Carey
7093,4,6,Carey
7094,1,6,Carey
7095,3,6,Carey
7096,1,3,Carey
7097,1,5,Carey
7098,5,1,Carey
7099,4,3,Carey
7100,5,2,Carey
7101,5,2,Kris
7102,5,1,Kris
7103,5,4,Kris
7104,1,2,Kris
7105,4,5,Kris
7106,2,5,Kris
7107,1,1,Kris
7108,3,2,Kris
7109,4,4,Kris
7110,1,5,Kris
7111,5,3,Kris
7112,1,2,Kris
7113,5,4,Kris
7114,6,5,Kris
7115,1,6,Kris
7116,3,5,Kris
7117,2,6,Kris
7118,1,3,Kris
7119,1,3,Kris
7120,6,4,Kris
7121,4,3,Kris
7122,5,1,Kris
7123,2,2,Kris
7124,3,4,Kris
7125,6,6,Kris
7126,3,1,Kris
7127,5,2,Kris
7128,5,6,Kris
7129,6,2,Kris
7130,2,2,Kris
7131,6,4,Kris
7132,4,1,Kris
7133,1,6,Kris
7134,6,1,Kris
7135,4,1,Kris
7136,4,3,Kris
7137,1,2,Kris
7138,4,6,Kris
7139,4,1,Kris
7140,3,6,Kris
7141,1,1,Kris
7142,2,2,Kris
7143,5,6,Kris
7144,6,4,Kris
7145,6,6,Kris
7146,4,4,Kris
7147,2,6,Kris
7148,6,1,Kris
7149,5,4,Kris
7150,3,5,Kris
7151,5,5,Kris
7152,6,2,Kris
7153,4,1,Kris
7154,2,3,Kris
7155,1,3,Kris
7156,6,3,Kris
7157,5,1,Kris
7158,3,3,Kris
7159,6,2,Kris
7160,4,4,Kris
7161,4,2,Kris
7162,1,6,Kris
7163,1,2,Kris
7164,4,3,Kris
7165,3,4,Kris
7166,3,3,Kris
7167,4,5,Kris
7168,1,6,Kris
7169,4,2,Kris
7170,3,4,Kris
7171,2,5,Kris
7172,4,2,Kris
7173,5,4,Kris
7174,4,2,Kris
7175,2,3,Kris
7176,1,2,Kris
7177,1,2,Kris
7178,2,3,Kris
7179,2,1,Kris
7180,1,3,Kris
7181,6,5,Kris
7182,1,6,Kris
7183,2,2,Kris
7184,2,3,Kris
7185,3,1,Kris
7186,1,2,Kris
7187,4,6,Kris
7188,6,3,Kris
7189,3,4,Kris
7190,2,6,Kris
7191,1,5,Kris
7192,1,1,Kris
7193,1,2,Kris
7194,1,5,Kris
7195,5,6,Kris
7196,4,3,Kris
7197,4,5,Kris
7198,4,6,Kris
7199,6,3,Kris
7200,3,1,Kris
7201,6,2,Carey
7202,6,6,Carey
7203,1,2,Carey
7204,1,1,Carey
7205,4,2,Carey
7206,1,2,Carey
7207,3,3,Carey
7208,5,3,Carey
7209,4,1,Carey
7210,6,4,Carey
7211,4,1,Carey
7212,4,3,Carey
7213,4,4,Carey
7214,1,2,Carey
7215,3,4,Carey
7216,2,3,Carey
7217,2,5,Carey
7218,5,4,Carey
7219,6,2,Carey
7220,2,5,Carey
7221,6,5,Carey
7222,4,6,Carey
7223,6,3,Carey
7224,1,1,Carey
7225,1,1,Carey
7226,2,5,Carey
7227,6,4,Carey
7228,3,6,Carey
7229,1,4,Carey
7230,1,3,Carey
7231,6,6,Carey
7232,6,3,Carey
7233,3,4,Carey
7234,4,2,Carey
7235,6,4,Carey
7236,6,5,Carey
7237,5,1,Carey
7238,1,4,Carey
7239,4,6,Carey
7240,5,2,Carey
7241,3,3,Carey
7242,4,3,Carey
7243,5,6,Carey
7244,3,5,Carey
7245,6,3,Carey
7246,3,3,Carey
7247,3,6,Carey
7248,6,1,Carey
7249,4,6,Carey
7250,4,3,Carey
7251,6,1,Carey
7252,2,3,Carey
7253,6,5,Carey
7254,5,5,Carey
7255,1,2,Carey
7256,3,5,Carey
7257,5,6,Carey
7258,1,6,Carey
7259,6,6,Carey
7260,4,3,Carey
7261,6,2,Carey
7262,3,4,Carey
7263,4,3,Carey
7264,6,6,Carey
7265,1,6,Carey
7266,6,6,Carey
7267,4,1,Carey
7268,5,1,Carey
7269,3,2,Carey
7270,1,2,Carey
7271,3,1,Carey
7272,6,6,Carey
7273,6,3,Carey
7274,3,5,Carey
7275,6,4,Carey
7276,2,4,Carey
7277,4,3,Carey
7278,4,2,Carey
7279,4,2,Carey
7280,2,3,Carey
7281,2,4,Carey
7282,2,5,Carey
7283,3,3,Carey
7284,2,3,Carey
7285,4,1,Carey
7286,6,1,Carey
7287,5,6,Carey
7288,4,1,Carey
7289,3,3,Carey
7290,5,3,Carey
7291,1,6,Carey
7292,3,5,Carey
7293,6,5,Carey
7294,4,3,Carey
7295,5,6,Carey
7296,5,5,Carey
7297,4,4,Carey
7298,6,5,Carey
7299,4,3,Carey
7300,5,6,Carey
7301,5,4,Kris
7302,3,2,Kris
7303,3,2,Kris
7304,4,1,Kris
7305,1,2,Kris
7306,3,5,Kris
7307,5,4,Kris
7308,3,2,Kris
7309,4,5,Kris
7310,2,6,Kris
7311,5,6,Kris
7312,2,2,Kris
7313,2,5,Kris
7314,2,5,Kris
7315,4,6,Kris
7316,6,4,Kris
7317,5,4,Kris
7318,1,1,Kris
7319,6,6,Kris
7320,2,5,Kris
7321,3,3,Kris
7322,4,3,Kris
7323,4,2,Kris
7324,1,5,Kris
7325,1,5,Kris
7326,1,5,Kris
7327,5,1,Kris
7328,5,2,Kris
7329,6,2,Kris
7330,6,2,Kris
7331,6,6,Kris
7332,2,3,Kris
7333,6,5,Kris
7334,2,3,Kris
7335,1,1,Kris
7336,1,2,Kris
7337,4,6,Kris
7338,6,1,Kris
7339,3,2,Kris
7340,5,6,Kris
7341,3,6,Kris
7342,1,1,Kris
7343,5,3,Kris
7344,1,5,Kris
7345,4,2,Kris
7346,1,4,Kris
7347,2,3,Kris
7348,1,6,Kris
7349,4,3,Kris
7350,4,3,Kris
7351,1,1,Kris
7352,4,1,Kris
7353,3,1,Kris
7354,2,6,Kris
7355,5,5,Kris
7356,4,5,Kris
7357,6,4,Kris
7358,5,1,Kris
7359,3,2,Kris
7360,6,3,Kris
7361,1,6,Kris
7362,3,1,Kris
7363,5,4,Kris
7364,5,3,Kris
7365,4,4,Kris
7366,3,6,Kris
7367,1,3,Kris
7368,2,5,Kris
7369,2,4,Kris
7370,1,6,Kris
7371,3,6,Kris
7372,5,4,Kris
7373,3,2,Kris
7374,1,5,Kris
7375,6,2,Kris
7376,4,3,Kris
7377,4,3,Kris
7378,6,1,Kris
7379,2,4,Kris
7380,5,5,Kris
7381,3,3,Kris
7382,6,3,Kris
7383,3,2,Kris
7384,6,4,Kris
7385,3,3,Kris
7386,1,4,Kris
7387,1,5,Kris
7388,5,1,Kris
7389,2,3,Kris
7390,2,3,Kris
7391,1,2,Kris
7392,2,2,Kris
7393,2,3,Kris
7394,3,1,Kris
7395,1,5,Kris
7396,5,3,Kris
7397,3,3,Kris
7398,6,1,Kris
7399,6,3,Kris
7400,6,4,Kris
7401,2,2,Carey
7402,3,6,Carey
7403,6,2,Carey
7404,4,2,Carey
7405,4,6,Carey
7406,1,4,Carey
7407,5,3,Carey
7408,5,4,Carey
7409,4,6,Carey
7410,1,5,Carey
7411,1,4,Carey
7412,4,6,Carey
7413,2,4,Carey
7414,4,5,Carey
7415,2,5,Carey
7416,4,6,Carey
7417,6,4,Carey
7418,6,6,Carey
7419,6,6,Carey
7420,4,6,Carey
7421,6,3,Carey
7422,2,4,Carey
7423,5,5,Carey
7424,4,2,Carey
7425,4,4,Carey
7426,6,1,Carey
7427,5,2,Carey
7428,5,6,Carey
7429,5,3,Carey
7430,1,5,Carey
7431,1,5,Carey
7432,5,5,Carey
7433,5,1,Carey
7434,3,1,Carey
7435,5,5,Carey
7436,1,4,Carey
7437,5,5,Carey
7438,5,6,Carey
7439,1,5,Carey
7440,2,2,Carey
7441,3,1,Carey
7442,6,4,Carey
7443,5,2,Carey
7444,4,2,Carey
7445,3,1,Carey
7446,4,2,Carey
7447,6,4,Carey
7448,6,3,Carey
7449,2,4,Carey
7450,6,6,Carey
7451,2,3,Carey
7452,1,3,Carey
7453,1,2,Carey
7454,6,3,Carey
7455,4,3,Carey
7456,1,5,Carey
7457,1,2,Carey
7458,4,4,Carey
7459,2,5,Carey
7460,1,6,Carey
7461,4,1,Carey
7462,1,4,Carey
7463,3,4,Carey
7464,4,4,Carey
7465,1,1,Carey
7466,2,3,Carey
7467,1,4,Carey
7468,4,4,Carey
7469,5,3,Carey
7470,6,4,Carey
7471,1,5,Carey
7472,3,1,Carey
7473,3,4,Carey
7474,5,6,Carey
7475,3,2,Carey
7476,6,3,Carey
7477,6,2,Carey
7478,5,5,Carey
7479,2,3,Carey
7480,5,2,Carey
7481,4,1,Carey
7482,6,6,Carey
7483,2,4,Carey
7484,4,5,Carey
7485,3,1,Carey
7486,1,6,Carey
7487,3,4,Carey
7488,6,1,Carey
7489,3,1,Carey
7490,3,1,Carey
7491,2,2,Carey
7492,3,3,Carey
7493,2,2,Carey
7494,1,1,Carey
7495,5,1,Carey
7496,4,5,Carey
7497,1,2,Carey
7498,2,5,Carey
7499,6,2,Carey
7500,4,4,Carey
7501,2,4,Kris
7502,4,5,Kris
7503,4,6,Kris
7504,6,4,Kris
7505,1,5,Kris
7506,4,5,Kris
7507,5,1,Kris
7508,1,4,Kris
7509,5,5,Kris
7510,4,6,Kris
7511,4,2,Kris
7512,1,3,Kris
7513,1,3,Kris
7514,1,1,Kris
7515,6,6,Kris
7516,5,5,Kris
7517,2,4,Kris
7518,2,1,Kris
7519,5,2,Kris
7520,5,3,Kris
7521,6,1,Kris
7522,2,5,Kris
7523,6,6,Kris
7524,2,3,Kris
7525,5,1,Kris
7526,5,5,Kris
7527,4,3,Kris
7528,4,3,Kris
7529,2,3,Kris
7530,6,1,Kris
7531,3,4,Kris
7532,6,5,Kris
7533,2,3,Kris
7534,1,1,Kris
7535,3,1,Kris
7536,2,5,Kris
7537,3,3,Kris
7538,5,3,Kris
7539,2,2,Kris
7540,3,3,Kris
7541,2,6,Kris
7542,3,3,Kris
7543,6,3,Kris
7544,4,6,Kris
7545,6,3,Kris
7546,4,2,Kris
7547,1,2,Kris
7548,4,4,Kris
7549,2,4,Kris
7550,6,3,Kris
7551,2,1,Kris
7552,5,5,Kris
7553,4,5,Kris
7554,3,2,Kris
7555,6,1,Kris
7556,1,1,Kris
7557,2,6,Kris
7558,6,2,Kris
7559,4,2,Kris
7560,6,4,Kris
7561,5,4,Kris
7562,5,1,Kris
7563,6,2,Kris
7564,2,3,Kris
7565,1,2,Kris
7566,1,5,Kris
7567,1,3,Kris
7568,1,2,Kris
7569,2,1,Kris
7570,4,6,Kris
7571,4,4,Kris
7572,4,6,Kris
7573,1,4,Kris
7574,4,1,Kris
7575,4,2,Kris
7576,6,2,Kris
7577,4,5,Kris
7578,5,1,Kris
7579,6,6,Kris
7580,5,4,Kris
7581,6,3,Kris
7582,6,1,Kris
7583,3,5,Kris
7584,6,4,Kris
7585,3,3,Kris
7586,5,4,Kris
7587,6,3,Kris
7588,4,5,Kris
7589,6,6,Kris
7590,4,5,Kris
7591,6,4,Kris
7592,6,5,Kris
7593,3,6,Kris
7594,3,6,Kris
7595,6,3,Kris
7596,1,2,Kris
7597,2,6,Kris
7598,1,2,Kris
7599,5,2,Kris
7600,3,4,Kris
7601,2,3,Carey
7602,5,3,Carey
7603,6,1,Carey
7604,4,2,Carey
7605,1,6,Carey
7606,5,1,Carey
7607,2,2,Carey
7608,1,5,Carey
7609,5,6,Carey
7610,3,6,Carey
7611,4,2,Carey
7612,5,5,Carey
7613,2,3,Carey
7614,6,2,Carey
7615,6,3,Carey
7616,1,3,Carey
7617,5,1,Carey
7618,6,3,Carey
7619,2,6,Carey
7620,3,1,Carey
7621,5,1,Carey
7622,5,4,Carey
7623,4,4,Carey
7624,2,4,Carey
7625,6,3,Carey
7626,3,2,Carey
7627,5,5,Carey
7628,6,2,Carey
7629,1,1,Carey
7630,6,3,Carey
7631,1,3,Carey
7632,2,4,Carey
7633,3,6,Carey
7634,1,5,Carey
7635,4,4,Carey
7636,1,1,Carey
7637,3,2,Carey
7638,4,4,Carey
7639,4,5,Carey
7640,1,6,Carey
7641,4,5,Carey
7642,2,3,Carey
7643,2,6,Carey
7644,4,3,Carey
7645,6,2,Carey
7646,1,5,Carey
7647,3,4,Carey
7648,5,3,Carey
7649,3,6,Carey
7650,5,5,Carey
7651,3,6,Carey
7652,1,4,Carey
7653,1,6,Carey
7654,5,1,Carey
7655,6,4,Carey
7656,6,3,Carey
7657,1,1,Carey
7658,5,5,Carey
7659,4,2,Carey
7660,4,5,Carey
7661,3,5,Carey
7662,1,6,Carey
7663,5,5,Carey
7664,3,3,Carey
7665,2,1,Carey
7666,1,6,Carey
7667,2,5,Carey
7668,5,6,Carey
7669,3,4,Carey
7670,3,2,Carey
7671,6,5,Carey
7672,1,1,Carey
7673,6,4,Carey
7674,6,3,Carey
7675,6,2,Carey
7676,5,5,Carey
7677,5,2,Carey
7678,1,6,Carey
7679,2,1,Carey
7680,2,3,Carey
7681,1,5,Carey
7682,3,2,Carey
7683,4,5,Carey
7684,4,6,Carey
7685,2,2,Carey
7686,2,2,Carey
7687,5,4,Carey
7688,2,1,Carey
7689,3,6,Carey
7690,1,3,Carey
7691,4,1,Carey
7692,3,4,Carey
7693,3,6,Carey
7694,5,4,Carey
7695,1,4,Carey
7696,4,2,Carey
7697,5,1,Carey
7698,3,1,Carey
7699,5,4,Carey
7700,6,1,Carey
7701,1,5,Kris
7702,4,5,Kris
7703,1,5,Kris
7704,2,3,Kris
7705,3,2,Kris
7706,4,2,Kris
7707,2,6,Kris
7708,2,3,Kris
7709,5,2,Kris
7710,5,5,Kris
7711,1,1,Kris
7712,4,5,Kris
7713,4,1,Kris
7714,1,1,Kris
7715,3,1,Kris
7716,2,3,Kris
