Season,Team1,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Team2,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Date
2002,TOR,9,25,11,18,0,0,0,63,DET,16,26,23,20,0,0,0,85,20020421
2002,POR,23,21,18,25,0,0,0,87,LAL,19,27,22,27,0,0,0,95,20020421
2002,IND,19,19,22,19,0,0,0,79,NJN,18,31,23,23,0,0,0,95,20020422
2002,SEA,22,30,21,25,0,0,0,98,SAS,36,18,17,19,0,0,0,90,20020422
2002,ORL,27,35,15,22,12,0,0,111,CHH,26,21,28,24,4,0,0,103,20020423
2002,UTA,15,29,20,29,0,0,0,93,SAC,14,15,23,34,0,0,0,86,20020423
2002,MIN,28,31,28,23,0,0,0,110,DAL,33,30,34,25,0,0,0,122,20020424
2002,TOR,30,19,18,24,0,0,0,91,DET,27,19,26,24,0,0,0,96,20020424
2002,PHI,21,19,21,24,0,0,0,85,BOS,26,22,21,24,0,0,0,93,20020425
2002,POR,18,19,26,33,0,0,0,96,LAL,27,24,26,26,0,0,0,103,20020425
2002,NJN,23,21,20,21,0,0,0,85,IND,21,16,29,18,0,0,0,84,20020426
2002,CHH,27,23,16,26,18,0,0,110,ORL,27,18,24,23,8,0,0,100,20020427
2002,SAS,23,34,22,23,0,0,0,102,SEA,21,18,15,21,0,0,0,75,20020427
2002,DET,17,23,27,17,0,0,0,84,TOR,26,25,28,15,0,0,0,94,20020427
2002,SAC,32,14,23,21,0,0,0,90,UTA,21,24,21,21,0,0,0,87,20020427
2002,DAL,40,27,30,18,0,0,0,115,MIN,28,29,22,23,0,0,0,102,20020428
2002,BOS,21,31,29,22,0,0,0,103,PHI,30,28,25,25,0,0,0,108,20020428
2002,LAL,19,31,17,25,0,0,0,92,POR,19,22,26,24,0,0,0,91,20020428
2002,DET,21,15,25,22,0,0,0,83,TOR,21,25,20,23,0,0,0,89,20020429
2002,SAC,28,18,21,24,0,0,0,91,UTA,20,20,22,24,0,0,0,86,20020429
2002,NJN,19,14,20,21,0,0,0,74,IND,22,16,30,29,0,0,0,97,20020430
2002,CHH,25,26,24,27,0,0,0,102,ORL,24,17,28,16,0,0,0,85,20020430
2002,BOS,20,16,25,20,0,0,0,81,PHI,16,22,18,27,0,0,0,83,20020501
2002,SAS,13,18,28,20,0,0,0,79,SEA,24,33,19,15,0,0,0,91,20020501
2002,TOR,26,22,11,23,0,0,0,82,DET,21,25,17,22,0,0,0,85,20020502
2002,IND,24,27,28,17,11,2,0,109,NJN,27,24,28,17,11,13,0,120,20020502
2002,PHI,22,25,20,20,0,0,0,87,BOS,27,32,18,43,0,0,0,120,20020503
2002,SEA,10,16,32,20,0,0,0,78,SAS,27,28,26,20,0,0,0,101,20020503
2002,DAL,24,26,24,17,0,0,0,91,SAC,27,28,27,26,0,0,0,108,20020504
2002,BOS,22,21,19,22,0,0,0,84,DET,22,28,28,18,0,0,0,96,20020505
2002,SAS,17,21,23,19,0,0,0,80,LAL,13,19,25,29,0,0,0,86,20020505
2002,CHH,22,29,22,20,0,0,0,93,NJN,26,19,32,22,0,0,0,99,20020505
2002,DAL,23,36,22,29,0,0,0,110,SAC,36,24,20,22,0,0,0,102,20020506
2002,SAS,31,25,17,15,0,0,0,88,LAL,26,14,25,20,0,0,0,85,20020507
2002,CHH,19,31,22,16,0,0,0,88,NJN,24,29,27,22,0,0,0,102,20020507
2002,BOS,28,22,17,18,0,0,0,85,DET,20,16,23,18,0,0,0,77,20020508
2002,NJN,18,27,24,28,0,0,0,97,CHH,28,23,33,31,0,0,0,115,20020509
2002,SAC,38,28,25,34,0,0,0,125,DAL,25,41,25,28,0,0,0,119,20020509
2002,DET,17,16,15,16,0,0,0,64,BOS,17,20,11,18,0,0,0,66,20020510
2002,LAL,24,29,21,25,0,0,0,99,SAS,28,24,19,18,0,0,0,89,20020510
2002,SAC,25,26,31,27,6,0,0,115,DAL,27,27,35,20,4,0,0,113,20020511
2002,DET,17,22,19,21,0,0,0,79,BOS,21,20,25,24,0,0,0,90,20020512
2002,NJN,25,14,25,25,0,0,0,89,CHH,24,20,20,15,0,0,0,79,20020512
2002,LAL,25,17,25,20,0,0,0,87,SAS,25,21,29,10,0,0,0,85,20020512
2002,DAL,26,27,20,28,0,0,0,101,SAC,32,27,27,28,0,0,0,114,20020513
2002,BOS,24,20,20,26,0,0,0,90,DET,21,24,10,26,0,0,0,81,20020514
2002,SAS,22,23,16,26,0,0,0,87,LAL,15,24,23,31,0,0,0,93,20020514
2002,CHH,24,26,22,23,0,0,0,95,NJN,25,23,27,28,0,0,0,103,20020515
2002,LAL,36,22,24,24,0,0,0,106,SAC,22,23,24,30,0,0,0,99,20020518
2002,BOS,27,22,19,29,0,0,0,97,NJN,31,26,24,23,0,0,0,104,20020519
2002,LAL,26,24,17,23,0,0,0,90,SAC,25,27,24,20,0,0,0,96,20020520
2002,BOS,27,21,27,18,0,0,0,93,NJN,17,25,19,25,0,0,0,86,20020521
2002,SAC,32,20,23,28,0,0,0,103,LAL,15,25,12,38,0,0,0,90,20020524
2002,NJN,28,26,20,16,0,0,0,90,BOS,13,21,19,41,0,0,0,94,20020525
2002,SAC,40,25,15,19,0,0,0,99,LAL,20,31,22,27,0,0,0,100,20020526
2002,NJN,31,17,25,21,0,0,0,94,BOS,18,24,27,23,0,0,0,92,20020527
2002,LAL,33,13,28,17,0,0,0,91,SAC,27,24,22,19,0,0,0,92,20020528
2002,BOS,16,22,31,23,0,0,0,92,NJN,31,24,17,31,0,0,0,103,20020529
2002,NJN,21,23,26,26,0,0,0,96,BOS,28,26,15,19,0,0,0,88,20020531
2002,SAC,26,30,19,27,0,0,0,102,LAL,28,23,24,31,0,0,0,106,20020531
2002,LAL,22,30,21,27,12,0,0,112,SAC,21,33,20,26,6,0,0,106,20020602
2002,NJN,14,22,27,31,0,0,0,94,LAL,29,19,24,27,0,0,0,99,20020605
2002,NJN,21,22,18,22,0,0,0,83,LAL,27,22,28,29,0,0,0,106,20020607
2002,LAL,31,21,26,28,0,0,0,106,NJN,23,23,32,25,0,0,0,103,20020609
2002,LAL,27,31,26,29,0,0,0,113,NJN,34,23,23,27,0,0,0,107,20020612
2003,SAS,24,17,24,22,0,0,0,87,LAL,18,23,21,20,0,0,0,82,20021029
2003,PHI,30,21,22,15,0,0,0,88,ORL,29,22,23,21,0,0,0,95,20021029
2003,CLE,14,18,10,25,0,0,0,67,SAC,19,25,22,28,0,0,0,94,20021029
2003,CHI,26,19,35,19,0,0,0,99,BOS,32,19,33,12,0,0,0,96,20021030
2003,NYK,27,18,20,12,0,0,0,77,DET,19,21,20,26,0,0,0,86,20021030
2003,SAS,21,26,23,28,0,0,0,98,GSW,19,30,24,33,0,0,0,106,20021030
2003,HOU,22,21,19,20,0,0,0,82,IND,24,20,27,20,0,0,0,91,20021030
2003,CLE,17,28,25,28,0,0,0,98,LAC,22,26,22,26,0,0,0,96,20021030
2003,DAL,31,33,36,19,0,0,0,119,MEM,23,31,26,28,0,0,0,108,20021030
2003,ORL,24,30,26,20,0,0,0,100,MIA,30,15,24,17,0,0,0,86,20021030
2003,DEN,16,23,24,14,0,0,0,77,MIN,24,30,16,13,0,0,0,83,20021030
2003,ATL,22,18,25,29,0,0,0,94,NJN,31,20,26,28,0,0,0,105,20021030
2003,UTA,22,16,26,11,0,0,0,75,NOH,20,29,19,32,0,0,0,100,20021030
2003,MIL,25,22,21,25,0,0,0,93,PHI,31,22,22,20,0,0,0,95,20021030
2003,LAL,23,17,21,29,0,0,0,90,POR,21,39,24,18,0,0,0,102,20021030
2003,PHO,24,18,18,13,0,0,0,73,SEA,15,24,21,26,0,0,0,86,20021030
2003,WAS,14,22,9,23,0,0,0,68,TOR,20,24,15,15,0,0,0,74,20021030
2003,UTA,23,23,17,35,0,0,0,98,ATL,29,21,27,28,0,0,0,105,20021031
2003,POR,13,23,19,17,0,0,0,72,SAC,20,27,28,25,0,0,0,100,20021031
2003,BOS,21,19,20,9,0,0,0,69,WAS,24,34,27,29,0,0,0,114,20021031
2003,NOH,17,22,17,23,0,0,0,79,CHI,18,24,19,23,0,0,0,84,20021101
2003,HOU,29,11,16,27,0,0,0,83,DEN,23,15,15,21,0,0,0,74,20021101
2003,MEM,18,16,23,29,0,0,0,86,DET,31,23,26,29,0,0,0,109,20021101
2003,SEA,34,21,23,28,0,0,0,106,GSW,22,28,25,18,0,0,0,93,20021101
2003,LAL,34,26,25,23,0,0,0,108,LAC,20,21,32,20,0,0,0,93,20021101
2003,ORL,17,25,34,29,0,0,0,105,MIN,36,30,22,23,0,0,0,111,20021101
2003,IND,20,21,20,30,0,0,0,91,NJN,21,27,28,26,0,0,0,102,20021101
2003,NYK,21,18,30,17,0,0,0,86,PHI,22,16,19,41,0,0,0,98,20021101
2003,CLE,26,18,15,15,0,0,0,74,PHO,18,22,12,26,0,0,0,78,20021101
2003,TOR,19,21,26,6,0,0,0,72,SAS,19,27,24,21,0,0,0,91,20021101
2003,CHI,21,23,21,27,0,0,0,92,ATL,28,29,17,24,0,0,0,98,20021102
2003,PHO,25,18,17,23,0,0,0,83,DAL,31,24,26,16,0,0,0,97,20021102
2003,TOR,20,19,14,23,0,0,0,76,HOU,29,21,24,14,0,0,0,88,20021102
2003,MIN,24,20,18,18,0,0,0,80,IND,17,26,23,21,0,0,0,87,20021102
2003,SAC,19,36,33,28,0,0,0,116,MEM,28,21,20,30,0,0,0,99,20021102
2003,ORL,21,31,24,24,0,0,0,100,MIL,20,24,12,34,0,0,0,90,20021102
2003,MIA,26,27,18,24,0,0,0,95,NOH,20,21,34,25,0,0,0,100,20021102
2003,BOS,30,29,26,32,0,0,0,117,NYK,27,27,32,21,0,0,0,107,20021102
2003,DEN,25,18,25,28,0,0,0,96,POR,22,27,14,16,0,0,0,79,20021102
2003,GSW,16,31,22,23,0,0,0,92,UTA,24,26,27,24,0,0,0,101,20021102
2003,NJN,22,13,24,28,0,0,0,87,WAS,15,21,19,24,0,0,0,79,20021102
2003,DET,20,20,15,17,0,0,0,72,LAC,15,17,26,16,0,0,0,74,20021103
2003,POR,15,23,22,25,10,0,0,95,LAL,19,20,19,27,13,0,0,98,20021103
2003,SAC,20,21,18,19,0,0,0,78,MIA,21,27,18,22,0,0,0,88,20021103
2003,UTA,9,20,20,28,0,0,0,77,SEA,20,25,21,25,0,0,0,91,20021103
2003,GSW,20,25,27,28,0,0,0,100,DAL,32,31,18,26,0,0,0,107,20021104
2003,SAS,31,18,26,15,13,0,0,103,MEM,28,22,17,23,11,0,0,101,20021104
2003,MIN,25,14,22,21,0,0,0,82,NJN,22,22,39,23,0,0,0,106,20021104
2003,MIL,25,31,15,26,0,0,0,97,NYK,20,22,24,22,0,0,0,88,20021104
2003,DET,22,25,19,18,0,0,0,84,PHO,21,19,15,27,0,0,0,82,20021104
2003,CHI,24,22,16,32,11,0,0,105,TOR,30,25,25,14,15,0,0,109,20021104
2003,LAL,17,22,21,10,0,0,0,70,CLE,17,26,24,22,0,0,0,89,20021105
2003,ATL,25,33,16,29,0,0,0,103,DEN,18,25,30,14,0,0,0,87,20021105
2003,SEA,22,24,32,26,0,0,0,104,HOU,25,22,15,35,0,0,0,97,20021105
2003,IND,18,23,22,20,0,0,0,83,MIA,21,18,22,18,0,0,0,79,20021105
2003,WAS,21,30,24,11,0,0,0,86,MIN,25,18,23,24,0,0,0,90,20021105
2003,SAC,36,27,25,33,0,0,0,121,ORL,31,37,24,33,0,0,0,125,20021105
2003,GSW,23,22,12,16,0,0,0,73,SAS,23,19,31,20,0,0,0,93,20021105
2003,BOS,23,30,18,20,0,0,0,91,CHI,18,16,16,19,0,0,0,69,20021106
2003,NJN,23,21,23,26,0,0,0,93,MIL,24,27,24,24,0,0,0,99,20021106
2003,SEA,20,21,19,24,0,0,0,84,NOH,25,26,18,17,0,0,0,86,20021106
2003,SAC,26,26,20,16,0,0,0,88,NYK,27,27,20,21,0,0,0,95,20021106
2003,LAC,27,16,33,16,7,0,0,99,PHI,26,21,27,18,9,0,0,101,20021106
2003,ATL,25,22,28,13,0,0,0,88,PHO,21,25,18,29,0,0,0,93,20021106
2003,MEM,22,26,21,19,0,0,0,88,POR,29,14,27,24,0,0,0,94,20021106
2003,DAL,24,25,31,26,0,0,0,106,TOR,16,32,27,17,0,0,0,92,20021106
2003,DET,24,25,10,21,0,0,0,80,UTA,19,25,16,18,0,0,0,78,20021106
2003,CLE,13,30,23,34,0,0,0,100,WAS,28,18,27,34,0,0,0,107,20021106
2003,LAL,15,20,36,18,6,0,0,95,BOS,26,24,17,22,9,0,0,98,20021107
2003,DET,17,24,28,20,0,0,0,89,DEN,14,17,14,18,0,0,0,63,20021107
2003,MIL,29,25,31,25,0,0,0,110,MIN,29,27,27,31,0,0,0,114,20021107
2003,DAL,34,28,31,21,0,0,0,114,CHI,20,22,22,23,0,0,0,87,20021108
2003,NYK,25,21,25,23,0,0,0,94,IND,38,21,18,30,0,0,0,107,20021108
2003,LAC,26,30,22,14,0,0,0,92,NJN,33,16,28,29,0,0,0,106,20021108
2003,GSW,24,27,22,31,0,0,0,104,NOH,24,31,29,26,0,0,0,110,20021108
2003,SEA,27,20,25,26,0,0,0,98,ORL,20,29,22,34,0,0,0,105,20021108
2003,CLE,15,22,35,12,0,0,0,84,PHI,22,31,40,15,0,0,0,108,20021108
2003,POR,13,27,18,17,0,0,0,75,PHO,17,16,37,16,0,0,0,86,20021108
2003,MEM,14,27,33,17,0,0,0,91,SAC,35,26,23,15,0,0,0,99,20021108
2003,ATL,24,28,25,20,0,0,0,97,UTA,32,19,34,25,0,0,0,110,20021108
2003,LAL,23,17,20,39,0,0,0,99,WAS,27,22,25,26,0,0,0,100,20021108
2003,NJN,24,23,17,29,0,0,0,93,CHI,26,26,18,30,0,0,0,100,20021109
2003,WAS,17,26,22,28,0,0,0,93,CLE,15,25,15,24,0,0,0,79,20021109
2003,DET,20,23,10,22,0,0,0,75,DAL,37,31,27,19,0,0,0,114,20021109
2003,MEM,14,25,18,16,0,0,0,73,DEN,16,30,26,12,0,0,0,84,20021109
2003,GSW,28,20,25,31,0,0,0,104,HOU,21,29,28,33,0,0,0,111,20021109
2003,TOR,27,30,11,16,0,0,0,84,IND,19,25,30,34,0,0,0,108,20021109
2003,SEA,31,18,15,20,0,0,0,84,MIA,20,24,21,17,0,0,0,82,20021109
2003,PHI,19,26,27,24,9,0,0,105,MIL,27,28,19,22,14,0,0,110,20021109
2003,BOS,24,24,29,28,0,0,0,105,MIN,31,26,19,23,0,0,0,99,20021109
2003,POR,20,24,25,26,0,0,0,95,SAS,10,26,22,18,0,0,0,76,20021109
2003,NOH,17,23,22,21,14,0,0,97,NYK,24,26,21,12,8,0,0,91,20021110
2003,LAC,25,32,33,30,0,0,0,120,ORL,31,31,22,33,0,0,0,117,20021110
2003,ATL,20,27,24,26,0,0,0,97,SAC,28,20,27,30,0,0,0,105,20021110
2003,UTA,14,31,28,22,0,0,0,95,BOS,29,12,41,30,0,0,0,112,20021111
2003,POR,20,18,12,23,0,0,0,73,DAL,16,18,28,20,0,0,0,82,20021111
2003,GSW,25,23,33,27,0,0,0,108,MEM,21,24,24,32,0,0,0,101,20021111
2003,MIN,18,13,23,21,0,0,0,75,SAS,26,26,18,21,0,0,0,91,20021111
2003,NOH,29,16,11,31,0,0,0,87,DET,20,23,24,26,0,0,0,93,20021112
2003,POR,29,19,16,19,0,0,0,83,HOU,18,20,25,23,0,0,0,86,20021112
2003,CLE,17,18,14,26,0,0,0,75,IND,26,22,19,28,0,0,0,95,20021112
2003,ATL,21,24,28,22,0,0,0,95,LAL,17,23,22,21,0,0,0,83,20021112
2003,LAC,24,21,28,28,0,0,0,101,MIA,22,29,15,16,0,0,0,82,20021112
2003,UTA,22,26,34,26,0,0,0,108,NYK,18,12,24,33,0,0,0,87,20021112
2003,TOR,31,19,30,35,0,0,0,115,ORL,27,30,34,18,0,0,0,109,20021112
2003,SEA,25,33,24,19,0,0,0,101,WAS,28,24,19,24,0,0,0,95,20021112
2003,PHI,18,20,27,16,0,0,0,81,BOS,22,23,20,26,0,0,0,91,20021113
2003,DAL,23,25,22,33,0,0,0,103,CLE,31,21,19,28,0,0,0,99,20021113
2003,PHO,19,14,29,13,0,0,0,75,DEN,20,22,11,19,0,0,0,72,20021113
2003,SAC,39,26,25,14,0,0,0,104,GSW,22,34,20,17,0,0,0,93,20021113
2003,CHI,30,14,27,30,0,0,0,101,MIL,25,42,17,24,0,0,0,108,20021113
2003,SAS,27,16,18,21,0,0,0,82,NJN,21,20,23,27,0,0,0,91,20021113
2003,MIN,22,32,27,17,0,0,0,98,NOH,22,31,20,29,0,0,0,102,20021113
2003,ORL,25,24,29,23,0,0,0,101,LAC,22,21,15,22,0,0,0,80,20021114
2003,SAS,25,16,25,28,0,0,0,94,PHI,31,24,17,27,0,0,0,99,20021114
2003,UTA,19,21,31,31,0,0,0,102,WAS,32,16,26,31,0,0,0,105,20021114
2003,DAL,25,25,20,27,0,0,0,97,BOS,20,19,22,25,0,0,0,86,20021115
2003,UTA,14,23,15,23,0,0,0,75,DET,23,20,28,15,0,0,0,86,20021115
2003,MIL,28,20,14,30,8,0,0,100,IND,28,27,25,12,11,0,0,103,20021115
2003,GSW,20,20,25,20,4,0,0,89,LAL,25,19,23,18,11,0,0,96,20021115
2003,MIN,24,25,28,22,0,0,0,99,MEM,22,26,23,24,0,0,0,95,20021115
2003,NJN,23,18,32,20,0,0,0,93,MIA,22,22,22,18,0,0,0,84,20021115
2003,CHI,26,26,14,21,0,0,0,87,NOH,27,22,34,22,0,0,0,105,20021115
2003,HOU,27,22,22,16,0,0,0,87,PHO,25,20,23,20,0,0,0,88,20021115
2003,LAC,17,21,14,36,0,0,0,88,POR,36,23,26,27,0,0,0,112,20021115
2003,SAC,25,25,23,24,0,0,0,97,SEA,25,37,31,18,0,0,0,111,20021115
2003,DEN,16,21,22,20,0,0,0,79,TOR,24,19,17,24,0,0,0,84,20021115
2003,NOH,24,15,22,21,0,0,0,82,ATL,25,19,26,19,0,0,0,89,20021116
2003,MEM,24,22,22,25,0,0,0,93,CHI,29,31,22,29,0,0,0,111,20021116
2003,SAS,22,21,23,24,0,0,0,90,CLE,16,16,19,26,0,0,0,77,20021116
2003,DEN,14,15,12,12,0,0,0,53,DET,15,13,18,28,0,0,0,74,20021116
2003,ORL,25,24,21,22,0,0,0,92,GSW,31,34,35,35,0,0,0,135,20021116
2003,BOS,26,27,18,14,0,0,0,85,MIL,29,25,24,26,0,0,0,104,20021116
2003,IND,31,20,28,28,0,0,0,107,MIN,25,19,24,33,0,0,0,101,20021116
2003,DAL,25,23,19,29,0,0,0,96,NJN,21,22,30,15,0,0,0,88,20021116
2003,PHI,21,28,18,26,0,0,0,93,NYK,12,32,23,25,0,0,0,92,20021116
2003,MIA,14,18,19,14,0,0,0,65,WAS,28,31,22,14,0,0,0,95,20021116
2003,SEA,19,14,21,30,0,0,0,84,LAC,28,15,21,14,0,0,0,78,20021117
2003,HOU,21,21,17,34,0,0,0,93,LAL,19,24,21,25,0,0,0,89,20021117
2003,WAS,26,16,26,16,0,0,0,84,PHI,26,29,20,25,0,0,0,100,20021117
2003,ORL,25,21,25,28,0,0,0,99,SAC,20,21,29,31,0,0,0,101,20021117
2003,UTA,10,26,22,24,0,0,0,82,TOR,16,12,27,23,0,0,0,78,20021117
2003,TOR,22,15,27,28,0,0,0,92,ATL,33,33,27,24,0,0,0,117,20021118
2003,LAC,27,25,21,26,0,0,0,99,GSW,17,21,20,31,0,0,0,89,20021118
2003,DEN,15,14,19,31,0,0,0,79,NJN,30,25,28,16,0,0,0,99,20021118
2003,DET,20,14,26,31,0,0,0,91,NYK,38,26,18,12,0,0,0,94,20021118
2003,CLE,23,14,21,20,0,0,0,78,SAS,23,25,21,35,0,0,0,104,20021118
2003,LAL,25,14,18,15,0,0,0,72,DAL,25,29,27,17,0,0,0,98,20021119
2003,CLE,18,20,25,17,0,0,0,80,HOU,27,18,24,28,0,0,0,97,20021119
2003,MIA,32,24,24,17,0,0,0,97,MIL,25,27,16,25,0,0,0,93,20021119
2003,MEM,28,25,25,20,8,0,0,106,MIN,27,23,26,22,12,0,0,110,20021119
2003,PHI,19,30,23,26,0,0,0,98,NOH,38,18,19,24,0,0,0,99,20021119
2003,CHI,26,22,26,24,0,0,0,98,SAC,33,25,29,24,0,0,0,111,20021119
2003,ORL,27,25,28,21,0,0,0,101,SEA,30,15,18,21,0,0,0,84,20021119
2003,PHO,22,18,17,19,0,0,0,76,UTA,25,25,29,20,0,0,0,99,20021119
2003,MIN,26,33,20,24,0,0,0,103,ATL,24,12,31,26,0,0,0,93,20021120
2003,NJN,21,16,14,28,0,0,0,79,BOS,23,21,29,23,0,0,0,96,20021120
2003,UTA,32,21,25,18,0,0,0,96,DEN,26,15,24,14,0,0,0,79,20021120
2003,MIA,16,18,12,22,0,0,0,68,DET,16,21,21,21,0,0,0,79,20021120
2003,CHI,24,18,26,26,0,0,0,94,GSW,30,25,26,19,0,0,0,100,20021120
2003,SAC,27,17,19,30,0,0,0,93,LAC,21,25,22,21,0,0,0,89,20021120
2003,PHI,26,28,21,20,0,0,0,95,MEM,24,22,17,25,0,0,0,88,20021120
2003,ORL,22,13,23,26,0,0,0,84,POR,26,20,25,27,0,0,0,98,20021120
2003,LAL,22,24,24,18,0,0,0,88,SAS,16,34,17,28,0,0,0,95,20021120
2003,IND,25,24,23,25,0,0,0,97,TOR,29,27,21,18,0,0,0,95,20021120
2003,HOU,20,26,28,16,0,0,0,90,DAL,29,20,31,23,0,0,0,103,20021121
2003,POR,19,21,25,24,0,0,0,89,SEA,27,22,13,23,0,0,0,85,20021121
2003,ATL,26,23,24,16,5,4,0,98,BOS,24,25,14,26,5,11,0,105,20021122
2003,LAC,22,16,24,8,0,0,0,70,DEN,19,14,16,23,0,0,0,72,20021122
2003,MIL,17,22,24,32,0,0,0,95,GSW,27,20,23,21,0,0,0,91,20021122
2003,WAS,24,21,16,25,0,0,0,86,HOU,26,18,31,18,0,0,0,93,20021122
2003,ORL,12,17,25,16,0,0,0,70,IND,29,22,29,26,0,0,0,106,20021122
2003,CHI,21,20,17,15,0,0,0,73,LAL,25,17,27,17,0,0,0,86,20021122
2003,DET,20,18,12,25,0,0,0,75,MIA,20,22,14,16,0,0,0,72,20021122
2003,CLE,22,19,22,16,0,0,0,79,NJN,37,23,20,40,0,0,0,120,20021122
2003,NYK,31,22,22,18,4,0,0,97,NOH,16,29,30,18,12,0,0,105,20021122
2003,TOR,29,13,20,18,0,0,0,80,PHI,15,24,27,24,0,0,0,90,20021122
2003,PHO,30,19,24,28,0,0,0,101,SAC,29,23,40,26,0,0,0,118,20021122
2003,MEM,21,22,13,30,0,0,0,86,SAS,27,21,29,18,0,0,0,95,20021122
2003,BOS,26,31,20,32,0,0,0,109,ATL,23,31,20,25,0,0,0,99,20021123
2003,NOH,25,22,27,23,0,0,0,97,CLE,24,21,20,19,0,0,0,84,20021123
2003,SEA,34,21,30,20,0,0,0,105,DAL,18,29,29,39,0,0,0,115,20021123
2003,DET,19,32,26,29,0,0,0,106,IND,23,28,21,19,0,0,0,91,20021123
2003,WAS,21,21,11,21,0,0,0,74,MEM,24,16,18,27,0,0,0,85,20021123
2003,NJN,30,25,24,17,0,0,0,96,MIN,18,22,21,21,0,0,0,82,20021123
2003,DEN,18,13,22,27,0,0,0,80,PHO,23,16,19,21,0,0,0,79,20021123
2003,SAC,22,24,23,26,0,0,0,95,POR,23,25,26,20,0,0,0,94,20021123
2003,CHI,29,22,18,21,0,0,0,90,UTA,35,23,24,28,0,0,0,110,20021123
2003,HOU,14,24,31,20,0,0,0,89,LAC,31,17,18,24,0,0,0,90,20021124
2003,MIL,31,23,23,22,0,0,0,99,LAL,32,30,26,23,0,0,0,111,20021124
2003,MIN,29,22,29,26,0,0,0,106,NYK,18,27,24,19,0,0,0,88,20021124
2003,MIA,23,16,21,15,0,0,0,75,ORL,18,24,17,18,0,0,0,77,20021124
2003,SEA,23,21,21,26,0,0,0,91,SAS,21,28,25,16,0,0,0,90,20021124
2003,PHI,25,26,15,28,0,0,0,94,TOR,17,26,20,21,0,0,0,84,20021124
2003,NOH,21,26,19,21,0,0,0,87,PHI,34,22,20,32,0,0,0,108,20021125
2003,MIL,22,25,10,24,0,0,0,81,PHO,25,22,14,25,0,0,0,86,20021125
2003,SEA,28,24,28,25,11,0,0,116,ATL,33,20,27,25,14,0,0,119,20021126
2003,SAC,17,27,25,22,0,0,0,91,CLE,21,29,19,16,0,0,0,85,20021126
2003,SAS,16,31,18,16,0,0,0,81,DEN,21,20,18,26,0,0,0,85,20021126
2003,UTA,19,21,35,24,0,0,0,99,LAC,26,15,31,22,0,0,0,94,20021126
2003,LAL,25,16,20,24,0,0,0,85,MIA,28,22,22,25,0,0,0,97,20021126
2003,HOU,13,19,21,18,0,0,0,71,POR,16,18,23,20,0,0,0,77,20021126
2003,IND,25,20,20,23,0,0,0,88,WAS,18,14,21,31,0,0,0,84,20021126
2003,CHI,19,24,21,18,0,0,0,82,BOS,28,22,30,12,0,0,0,92,20021127
2003,DAL,28,29,29,16,0,0,0,102,DET,26,19,11,26,0,0,0,82,20021127
2003,HOU,18,23,26,24,0,0,0,91,GSW,18,22,18,26,0,0,0,84,20021127
2003,SEA,23,36,21,19,0,0,0,99,MEM,35,29,30,23,0,0,0,117,20021127
2003,CLE,24,18,21,17,0,0,0,80,MIL,21,29,33,29,0,0,0,112,20021127
2003,SAC,10,28,19,17,0,0,0,74,MIN,29,14,27,20,0,0,0,90,20021127
2003,ATL,22,29,13,30,0,0,0,94,NOH,24,22,37,23,0,0,0,106,20021127
2003,LAL,21,29,23,29,0,0,0,102,ORL,31,22,28,31,0,0,0,112,20021127
2003,MIA,18,15,23,18,0,0,0,74,PHI,18,27,17,21,0,0,0,83,20021127
2003,NJN,19,21,18,17,0,0,0,75,PHO,23,18,20,21,0,0,0,82,20021127
2003,DEN,3,19,18,28,0,0,0,68,SAS,21,25,27,26,0,0,0,99,20021127
2003,NYK,18,21,19,29,0,0,0,87,TOR,17,15,28,21,0,0,0,81,20021127
2003,DAL,29,20,20,29,0,0,0,98,IND,29,30,25,26,0,0,0,110,20021128
2003,NJN,29,25,31,26,7,0,0,118,LAC,30,20,27,34,15,0,0,126,20021128
2003,MIA,20,26,26,16,6,0,0,94,ATL,23,24,18,23,12,0,0,100,20021129
2003,TOR,32,17,29,20,0,0,0,98,BOS,24,26,28,17,0,0,0,95,20021129
2003,PHI,21,26,37,22,0,0,0,106,CLE,26,25,21,27,0,0,0,99,20021129
2003,GSW,16,24,26,26,0,0,0,92,DEN,23,26,18,15,0,0,0,82,20021129
2003,MIL,24,21,26,20,0,0,0,91,DET,31,22,23,20,0,0,0,96,20021129
2003,WAS,27,28,18,11,0,0,0,84,IND,26,21,31,22,0,0,0,100,20021129
2003,LAL,28,24,23,23,14,0,0,112,MEM,20,30,26,22,8,0,0,106,20021129
2003,SAS,21,21,18,27,0,0,0,87,PHO,15,22,20,37,0,0,0,94,20021129
2003,LAC,22,19,27,26,0,0,0,94,SAC,30,20,33,24,0,0,0,107,20021129
2003,HOU,18,18,32,15,0,0,0,83,SEA,18,28,11,15,0,0,0,72,20021129
2003,MIN,26,23,19,9,0,0,0,77,UTA,29,19,29,18,0,0,0,95,20021129
2003,CHI,21,25,22,22,0,0,0,90,DAL,31,26,20,26,0,0,0,103,20021130
2003,PHO,24,19,20,27,0,0,0,90,GSW,22,21,32,25,0,0,0,100,20021130
2003,CLE,17,24,14,24,0,0,0,79,MIA,21,21,21,22,0,0,0,85,20021130
2003,DET,24,28,16,18,0,0,0,86,MIL,33,29,25,22,0,0,0,109,20021130
